"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","category_code","category_label","detail"
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss1","HighToss1",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss2","HighToss2",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss3","HighToss3",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag1","Phrag1",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag2","Phrag2",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag3","Phrag3",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G1","G1",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G2","G2",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G3","G3",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF1","BF1",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF2","BF2",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF3","BF3",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF4","BF4",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF5","BF5",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF6","BF6",2019-10-22,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 1","BISC1_2","Benchmark 2",2016-03-16,NA,NA,NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Mary's Creek","MARY_3","Benchmark 3",2014-10-29,NA,NA,NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Mary's Creek","MARY_3","Benchmark 3",2014-06-04,NA,NA,NA
"SECN","Southeast Coast Network","FOFR","Fort Frederica National Monument","FOFR16","FOFR16A","FOFR16A",2017-04-21,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2018-09-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2018-04-20,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2020-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2020-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2020-04-16,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2020-04-16,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2020-10-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2020-10-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2020-04-13,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2020-09-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2020-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2020-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2020-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2020-10-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2020-10-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2020-04-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2020-04-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2020-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2020-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2020-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2020-10-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2020-04-29,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2019-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06B","FOMA06B",2019-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06A","FOMA06A",2019-04-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2019-04-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2019-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2019-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2019-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2018-04-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2018-04-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2018-04-20,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2018-04-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2018-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2018-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2018-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2018-09-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2019-10-21,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2019-10-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06B","FOMA06B",2019-04-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2018-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2018-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2018-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2018-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2018-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2018-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2018-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06B","FOMA06B",2018-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06A","FOMA06A",2018-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2018-04-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2018-04-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2018-04-20,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2020-10-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2020-10-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2020-04-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2020-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2020-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2020-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2020-10-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2020-10-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2020-04-13,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2020-04-13,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-02-20,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-01-23,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2013-12-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2016-04-27,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2018-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2018-04-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2018-04-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06B","FOMA06B",2018-04-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06A","FOMA06A",2018-04-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2018-04-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2018-04-24,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2019-04-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2019-04-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2019-04-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2019-04-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-04-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2019-04-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2019-04-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2019-04-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2019-04-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2019-04-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2019-04-15,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00B","FOMA00B",2019-04-15,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2018-09-27,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2018-09-27,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2019-04-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2019-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22B","FOMA22B",2019-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22C","FOMA22C",2019-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2019-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01A","FOMA01A",2019-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01B","FOMA01B",2019-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2019-10-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2018-09-28,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2018-09-27,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2018-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2019-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2019-10-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2019-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2016-05-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00A","FOMA00A",2018-04-24,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA22","FOMA22A","FOMA22A",2019-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2019-04-16,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2018-04-24,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06A","FOMA06A",2019-10-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA01","FOMA01C","FOMA01C",2019-10-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2020-10-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA00","FOMA00C","FOMA00C",2020-04-16,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06A","FOMA06A",2015-10-15,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06B","FOMA06B",2015-10-15,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2015-10-15,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA06","FOMA06C","FOMA06C",2017-05-17,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 1","BISC1_1","Benchmark 1",2021-05-04,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 1","BISC1_2","Benchmark 2",2021-05-04,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 1","BISC1_3","Benchmark 3",2021-05-04,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 2","BISC2_1","Benchmark 1",2021-05-05,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 2","BISC2_2","Benchmark 2",2021-05-05,NA,NA,NA
"SFCN","South Florida/Caribbean Network","BISC","Biscayne National Park","BISC 2","BISC2_3","Benchmark 3",2021-05-05,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-1","M5-1",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-2","M5-2",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-3","M5-3",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-4","M5-4",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-1","M8-1",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-2","M8-2",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-3","M8-3",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-4","M8-4",2021-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-1","M6-1",2021-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-2","M6-2",2021-05-10,NA,NA,NA
